cell_line	drug	concentration	cell_count__time0	cell_count	cell_count__ctrl	log10_concentration	GR	rel_cell_count	ctrl_cell_doublings	experiment
MCF 10A	GSK1059615	0.04	962	10852	10512	-1.3979400086720375	1.0185394627974187	1.03234398782344	3.449856476552288	MCF 10A GSK1059615
MCF 10A	GSK1059615	0.04	962	10758	10692	-1.3979400086720375	1.0035455937945228	1.0061728395061729	3.4743510384730363	MCF 10A GSK1059615
MCF 10A	GSK1059615	0.12	962	10068	10512	-0.9208187539523752	0.9751371778235585	0.9577625570776256	3.449856476552288	MCF 10A GSK1059615
MCF 10A	GSK1059615	0.12	962	9601	10692	-0.9208187539523752	0.9389937521514053	0.8979610924055369	3.4743510384730363	MCF 10A GSK1059615
MCF 10A	GSK1059615	0.37	962	5546	10512	-0.431798275933005	0.6616222646557042	0.5275875190258752	3.449856476552288	MCF 10A GSK1059615
MCF 10A	GSK1059615	0.37	962	7429	10692	-0.431798275933005	0.8010130732545437	0.694818555929667	3.4743510384730363	MCF 10A GSK1059615
MCF 10A	GSK1059615	1.11	962	1428	10512	0.045322978786657475	0.12131495713437546	0.1358447488584475	3.449856476552288	MCF 10A GSK1059615
MCF 10A	GSK1059615	1.11	962	1760	10692	0.045322978786657475	0.1898903279093922	0.1646090534979424	3.4743510384730363	MCF 10A GSK1059615
MCF 10A	GSK1059615	3.33	962	806	10512	0.5224442335063199	-0.049993447269108926	0.07667427701674277	3.449856476552288	MCF 10A GSK1059615
MCF 10A	GSK1059615	3.33	962	745	10692	0.5224442335063199	-0.07093483496849762	0.06967826412270857	3.4743510384730363	MCF 10A GSK1059615
MCF 10A	GSK1059615	10	962	480	10512	1	-0.18251591674397227	0.045662100456621	3.449856476552288	MCF 10A GSK1059615
MCF 10A	GSK1059615	10	962	491	10692	1	-0.1759973790436241	0.0459221848110737	3.4743510384730363	MCF 10A GSK1059615
MCF 10A	GSK1904529A	0.04	513	3073	10473	-1.3979400086720375	0.5088930726535097	0.2934211782679271	4.351572126666856	MCF 10A GSK1904529A
MCF 10A	GSK1904529A	0.12	513	3050	10473	-0.9208187539523752	0.5062903190446137	0.29122505490308415	4.351572126666856	MCF 10A GSK1904529A
MCF 10A	GSK1904529A	0.37	513	2532	10473	-0.431798275933005	0.44321946709668225	0.241764537381839	4.351572126666856	MCF 10A GSK1904529A
MCF 10A	GSK1904529A	1.11	513	2029	10473	0.045322978786657475	0.3716068370430634	0.19373627422896972	4.351572126666856	MCF 10A GSK1904529A
MCF 10A	GSK1904529A	3.33	513	2209	10473	0.5224442335063199	0.39866103582694734	0.2109233266494796	4.351572126666856	MCF 10A GSK1904529A
MCF 10A	GSK1904529A	10	513	2684	10473	1	0.4626846091534058	0.256278048314714	4.351572126666856	MCF 10A GSK1904529A
MCF 10A	GSK1904529A	0.04	1694	7707	11217	-1.3979400086720375	0.7428679702890768	0.6870821075153785	2.727181097247126	MCF 10A GSK1904529A
MCF 10A	GSK1904529A	0.12	1694	7248	11217	-0.9208187539523752	0.7040651559032505	0.6461620754212356	2.727181097247126	MCF 10A GSK1904529A
MCF 10A	GSK1904529A	0.37	1694	6649	11217	-0.431798275933005	0.6510100710405922	0.5927609877863956	2.727181097247126	MCF 10A GSK1904529A
MCF 10A	GSK1904529A	1.11	1694	6263	11217	0.045322978786657475	0.6151974910266342	0.5583489346527593	2.727181097247126	MCF 10A GSK1904529A
MCF 10A	GSK1904529A	3.33	1694	6293	11217	0.5224442335063199	0.6180301413527909	0.5610234465543371	2.727181097247126	MCF 10A GSK1904529A
MCF 10A	GSK1904529A	10	1694	6329	11217	1	0.6214180555718272	0.5642328608362307	2.727181097247126	MCF 10A GSK1904529A
MCF 10A	GSK1904529A	0.04	962	9104	10692	-1.3979400086720375	0.9095552463305396	0.8514777403666293	3.4743510384730363	MCF 10A GSK1904529A
MCF 10A	GSK1904529A	0.12	962	8802	10692	-0.9208187539523752	0.8911037604298975	0.8232323232323232	3.4743510384730363	MCF 10A GSK1904529A
MCF 10A	GSK1904529A	0.37	962	8562	10692	-0.431798275933005	0.8761160911594483	0.8007856341189674	3.4743510384730363	MCF 10A GSK1904529A
MCF 10A	GSK1904529A	1.11	962	8010	10692	0.045322978786657475	0.8404724291523802	0.7491582491582491	3.4743510384730363	MCF 10A GSK1904529A
MCF 10A	GSK1904529A	3.33	962	8142	10692	0.5224442335063199	0.8491513330506586	0.7615039281705949	3.4743510384730363	MCF 10A GSK1904529A
MCF 10A	GSK1904529A	10	962	7685	10692	1	0.8186610294801089	0.7187616909839132	3.4743510384730363	MCF 10A GSK1904529A
MCF 10A	GW843682X	0.04	513	9055	10473	-1.3979400086720375	0.9342406058261035	0.8646042203762054	4.351572126666856	MCF 10A GW843682X
MCF 10A	GW843682X	0.12	513	6501	10473	-0.9208187539523752	0.7924212456841195	0.6207390432540819	4.351572126666856	MCF 10A GW843682X
MCF 10A	GW843682X	0.37	513	2003	10473	-0.431798275933005	0.36754774516150657	0.19125369999045164	4.351572126666856	MCF 10A GW843682X
MCF 10A	GW843682X	1.11	513	732	10473	0.045322978786657475	0.08512554036736253	0.06989401317674018	4.351572126666856	MCF 10A GW843682X
MCF 10A	GW843682X	3.33	513	701	10473	0.5224442335063199	0.07438837832815604	0.06693402081543015	4.351572126666856	MCF 10A GW843682X
MCF 10A	GW843682X	10	513	701	10473	1	0.07438837832815604	0.06693402081543015	4.351572126666856	MCF 10A GW843682X
MCF 10A	GW843682X	0.04	1694	11015	11217	-1.3979400086720375	0.9867173524583752	0.9819916198627084	2.727181097247126	MCF 10A GW843682X
MCF 10A	GW843682X	0.12	1694	9876	11217	-0.9208187539523752	0.9087728407749209	0.8804493179994651	2.727181097247126	MCF 10A GW843682X
MCF 10A	GW843682X	0.37	1694	5668	11217	-0.431798275933005	0.5571453559643884	0.5053044486047963	2.727181097247126	MCF 10A GW843682X
MCF 10A	GW843682X	1.11	1694	1859	11217	0.045322978786657475	0.034668811176939984	0.16573058750111438	2.727181097247126	MCF 10A GW843682X
MCF 10A	GW843682X	3.33	1694	970	11217	0.5224442335063199	-0.1848984156675476	0.08647588481768743	2.727181097247126	MCF 10A GW843682X
MCF 10A	GW843682X	10	1694	715	11217	1	-0.27114799727881433	0.06374253365427476	2.727181097247126	MCF 10A GW843682X
MCF 10A	GW843682X	0.04	962	9967	10692	-1.3979400086720375	0.9599859727745179	0.9321922933034044	3.4743510384730363	MCF 10A GW843682X
MCF 10A	GW843682X	0.12	962	6712	10692	-0.9208187539523752	0.7491621106594946	0.6277590722035167	3.4743510384730363	MCF 10A GW843682X
MCF 10A	GW843682X	0.37	962	2477	10692	-0.431798275933005	0.31287623266912035	0.23166853722409278	3.4743510384730363	MCF 10A GW843682X
MCF 10A	GW843682X	1.11	962	1036	10692	0.045322978786657475	0.02155912949199079	0.09689487467265245	3.4743510384730363	MCF 10A GW843682X
MCF 10A	GW843682X	3.33	962	647	10692	0.5224442335063199	-0.10789409974412878	0.06051253273475496	3.4743510384730363	MCF 10A GW843682X
MCF 10A	GW843682X	10	962	661	10692	1	-0.10238033478934883	0.06182192293303405	3.4743510384730363	MCF 10A GW843682X
MCF 10A	HG-5-113-01	0.04	513	9757	10362	-1.3979400086720375	0.9724436664876477	0.9416135881104034	4.336199852643026	MCF 10A HG-5-113-01
MCF 10A	HG-5-113-01	0.12	513	8387	10362	-0.9208187539523752	0.9048065009668393	0.8093997297818953	4.336199852643026	MCF 10A HG-5-113-01
MCF 10A	HG-5-113-01	0.37	513	6915	10362	-0.431798275933005	0.821888744083074	0.6673422119281992	4.336199852643026	MCF 10A HG-5-113-01
MCF 10A	HG-5-113-01	1.11	513	4879	10362	0.045322978786657475	0.68109530690593	0.4708550472881683	4.336199852643026	MCF 10A HG-5-113-01
MCF 10A	HG-5-113-01	3.33	513	1445	10362	0.5224442335063199	0.26975508739970233	0.13945184327349933	4.336199852643026	MCF 10A HG-5-113-01
MCF 10A	HG-5-113-01	10	513	559	10362	1	0.020001288684291296	0.053947114456668596	4.336199852643026	MCF 10A HG-5-113-01
MCF 10A	HG-5-113-01	0.04	1694	10424	11103	-1.3979400086720375	0.9540074485898129	0.9388453571106908	2.712443761689178	MCF 10A HG-5-113-01
MCF 10A	HG-5-113-01	0.12	1694	9608	11103	-0.9208187539523752	0.896158921951224	0.8653517067459245	2.712443761689178	MCF 10A HG-5-113-01
MCF 10A	HG-5-113-01	0.37	1694	8904	11103	-0.431798275933005	0.8437029248154828	0.8019454201567144	2.712443761689178	MCF 10A HG-5-113-01
MCF 10A	HG-5-113-01	1.11	1694	7639	11103	0.045322978786657475	0.7424341516738788	0.6880122489417274	2.712443761689178	MCF 10A HG-5-113-01
MCF 10A	HG-5-113-01	3.33	1694	5021	11103	0.5224442335063199	0.4926823918506551	0.4522201206881023	2.712443761689178	MCF 10A HG-5-113-01
MCF 10A	HG-5-113-01	10	1694	1256	11103	1	-0.10442730469911421	0.11312257948302261	2.712443761689178	MCF 10A HG-5-113-01
MCF 10A	HG-5-113-01	0.04	962	10133	10512	-1.3979400086720375	0.9788250286633944	0.9639459665144596	3.449856476552288	MCF 10A HG-5-113-01
MCF 10A	HG-5-113-01	0.12	962	9832	10512	-0.9208187539523752	0.9616035769074234	0.9353120243531202	3.449856476552288	MCF 10A HG-5-113-01
MCF 10A	HG-5-113-01	0.37	962	8630	10512	-0.431798275933005	0.8888425509105724	0.8209665144596652	3.449856476552288	MCF 10A HG-5-113-01
MCF 10A	HG-5-113-01	1.11	962	6186	10512	0.045322978786657475	0.7150655184050323	0.5884703196347032	3.449856476552288	MCF 10A HG-5-113-01
MCF 10A	HG-5-113-01	3.33	962	1672	10512	0.5224442335063199	0.17377769284712552	0.15905631659056316	3.449856476552288	MCF 10A HG-5-113-01
MCF 10A	HG-5-113-01	10	962	836	10512	1	-0.03987638770710955	0.07952815829528158	3.449856476552288	MCF 10A HG-5-113-01
MCF 10A	HG-5-88-01	0.04	513	7496	10473	-1.3979400086720375	0.8520521094193065	0.7157452496896782	4.351572126666856	MCF 10A HG-5-88-01
MCF 10A	HG-5-88-01	0.12	513	6249	10473	-0.9208187539523752	0.7762106305895669	0.5966771698653681	4.351572126666856	MCF 10A HG-5-88-01
MCF 10A	HG-5-88-01	0.37	513	4095	10473	-0.431798275933005	0.6118060663155163	0.3910054425665998	4.351572126666856	MCF 10A HG-5-88-01
MCF 10A	HG-5-88-01	1.11	513	3369	10473	0.045322978786657475	0.5411198019141752	0.32168433113720996	4.351572126666856	MCF 10A HG-5-88-01
MCF 10A	HG-5-88-01	3.33	513	2412	10473	0.5224442335063199	0.4272060623006091	0.23030650243483242	4.351572126666856	MCF 10A HG-5-88-01
MCF 10A	HG-5-88-01	10	513	1800	10473	1	0.3343745315950797	0.17187052420509882	4.351572126666856	MCF 10A HG-5-88-01
MCF 10A	HG-5-88-01	0.04	1694	10451	11217	-1.3979400086720375	0.9487944349703568	0.9317107961130427	2.727181097247126	MCF 10A HG-5-88-01
MCF 10A	HG-5-88-01	0.12	1694	9945	11217	-0.9208187539523752	0.9136520566213906	0.8866006953730944	2.727181097247126	MCF 10A HG-5-88-01
MCF 10A	HG-5-88-01	0.37	1694	8518	11217	-0.431798275933005	0.8079962504852736	0.7593830792547027	2.727181097247126	MCF 10A HG-5-88-01
MCF 10A	HG-5-88-01	1.11	1694	7479	11217	0.045322978786657475	0.7237819357463402	0.6667558170633859	2.727181097247126	MCF 10A HG-5-88-01
MCF 10A	HG-5-88-01	3.33	1694	6402	11217	0.5224442335063199	0.6282507119515057	0.5707408397967371	2.727181097247126	MCF 10A HG-5-88-01
MCF 10A	HG-5-88-01	10	1694	5518	11217	1	0.5419064483900893	0.4919318890969065	2.727181097247126	MCF 10A HG-5-88-01
MCF 10A	HG-5-88-01	0.04	962	10682	10692	-1.3979400086720375	0.9994614301457034	0.9990647212869435	3.4743510384730363	MCF 10A HG-5-88-01
MCF 10A	HG-5-88-01	0.12	962	9724	10692	-0.9208187539523752	0.946111130272647	0.9094650205761317	3.4743510384730363	MCF 10A HG-5-88-01
MCF 10A	HG-5-88-01	0.37	962	8600	10692	-0.431798275933005	0.8785089067021807	0.8043396932285821	3.4743510384730363	MCF 10A HG-5-88-01
MCF 10A	HG-5-88-01	1.11	962	8375	10692	0.045322978786657475	0.8642294450418309	0.783295922184811	3.4743510384730363	MCF 10A HG-5-88-01
MCF 10A	HG-5-88-01	3.33	962	7811	10692	0.5224442335063199	0.8271937079485274	0.730546202768425	3.4743510384730363	MCF 10A HG-5-88-01
MCF 10A	HG-5-88-01	10	962	3772	10692	1	0.48181337659918433	0.35278713056490835	3.4743510384730363	MCF 10A HG-5-88-01
MCF 10A	HG-6-64-01	0.04	513	11110	10473	-1.3979400086720375	1.0273223032997727	1.0608230688436933	4.351572126666856	MCF 10A HG-6-64-01
MCF 10A	HG-6-64-01	0.12	513	10535	10473	-0.9208187539523752	1.002714667361274	1.0059199847226201	4.351572126666856	MCF 10A HG-6-64-01
MCF 10A	HG-6-64-01	0.37	513	9226	10473	-0.431798275933005	0.9425742900229943	0.8809319201756899	4.351572126666856	MCF 10A HG-6-64-01
MCF 10A	HG-6-64-01	1.11	513	5599	10473	0.045322978786657475	0.731940213831586	0.5346128139024158	4.351572126666856	MCF 10A HG-6-64-01
MCF 10A	HG-6-64-01	3.33	513	1652	10473	0.5224442335063199	0.3083223357200595	0.15773894777045736	4.351572126666856	MCF 10A HG-6-64-01
MCF 10A	HG-6-64-01	10	513	246	10473	1	-0.15539961098548938	0.023488971641363505	4.351572126666856	MCF 10A HG-6-64-01
MCF 10A	HG-6-64-01	0.04	1694	11289	11217	-1.3979400086720375	1.0046977643907096	1.0064188285637872	2.727181097247126	MCF 10A HG-6-64-01
MCF 10A	HG-6-64-01	0.12	1694	11177	11217	-0.9208187539523752	0.9973818749973584	0.9964339841312294	2.727181097247126	MCF 10A HG-6-64-01
MCF 10A	HG-6-64-01	0.37	1694	11323	11217	-0.431798275933005	1.0069095583158698	1.009449942052242	2.727181097247126	MCF 10A HG-6-64-01
MCF 10A	HG-6-64-01	1.11	1694	10460	11217	0.045322978786657475	0.9494096377987806	0.9325131496835161	2.727181097247126	MCF 10A HG-6-64-01
MCF 10A	HG-6-64-01	3.33	1694	7100	11217	0.5224442335063199	0.691222752472467	0.6329678167067844	2.727181097247126	MCF 10A HG-6-64-01
MCF 10A	HG-6-64-01	10	1694	2052	11217	1	0.07283057203002263	0.1829366140679326	2.727181097247126	MCF 10A HG-6-64-01
MCF 10A	HG-6-64-01	0.04	962	10078	10692	-1.3979400086720375	0.966243791875312	0.9425738870183314	3.4743510384730363	MCF 10A HG-6-64-01
MCF 10A	HG-6-64-01	0.12	962	10055	10692	-0.9208187539523752	0.9649511732705127	0.9404227459783016	3.4743510384730363	MCF 10A HG-6-64-01
MCF 10A	HG-6-64-01	0.37	962	10342	10692	-0.431798275933005	0.9809324867354656	0.9672652450430228	3.4743510384730363	MCF 10A HG-6-64-01
MCF 10A	HG-6-64-01	1.11	962	9196	10692	0.045322978786657475	0.9150894800560638	0.8600823045267489	3.4743510384730363	MCF 10A HG-6-64-01
MCF 10A	HG-6-64-01	3.33	962	6155	10692	0.5224442335063199	0.7060863965022854	0.5756640478862701	3.4743510384730363	MCF 10A HG-6-64-01
MCF 10A	HG-6-64-01	10	962	824	10692	1	-0.043589174780707785	0.07706696595585484	3.4743510384730363	MCF 10A HG-6-64-01
MCF 10A	Imatinib	0.04	513	10714	10473	-1.3979400086720375	1.0104837315412425	1.0230115535185715	4.351572126666856	MCF 10A Imatinib
MCF 10A	Imatinib	0.12	513	10440	10473	-0.9208187539523752	0.998550045769059	0.9968490403895732	4.351572126666856	MCF 10A Imatinib
MCF 10A	Imatinib	0.37	513	10451	10473	-0.431798275933005	0.9990337555669737	0.9978993602597155	4.351572126666856	MCF 10A Imatinib
MCF 10A	Imatinib	1.11	513	10904	10473	0.045322978786657475	1.018621608449794	1.0411534421846653	4.351572126666856	MCF 10A Imatinib
MCF 10A	Imatinib	3.33	513	11182	10473	0.5224442335063199	1.0303340189540346	1.0676978898118972	4.351572126666856	MCF 10A Imatinib
MCF 10A	Imatinib	10	513	11029	10473	1	1.0239161007572175	1.053088895254464	4.351572126666856	MCF 10A Imatinib
MCF 10A	Imatinib	0.04	1694	11138	11217	-1.3979400086720375	0.9948234835545811	0.992957118659178	2.727181097247126	MCF 10A Imatinib
MCF 10A	Imatinib	0.12	1694	11251	11217	-0.9208187539523752	1.0022207611497307	1.003031113488455	2.727181097247126	MCF 10A Imatinib
MCF 10A	Imatinib	0.37	1694	11114	11217	-0.431798275933005	0.9932462678103029	0.9908175091379157	2.727181097247126	MCF 10A Imatinib
MCF 10A	Imatinib	1.11	1694	11255	11217	0.045322978786657475	1.002481747601244	1.003387715075332	2.727181097247126	MCF 10A Imatinib
MCF 10A	Imatinib	3.33	1694	11454	11217	0.5224442335063199	1.0153923657320187	1.0211286440224658	2.727181097247126	MCF 10A Imatinib
MCF 10A	Imatinib	10	1694	11340	11217	1	1.0080138781767047	1.0109654987964696	2.727181097247126	MCF 10A Imatinib
MCF 10A	Imatinib	0.04	962	10713	10692	-1.3979400086720375	1.0011298300928257	1.0019640852974185	3.4743510384730363	MCF 10A Imatinib
MCF 10A	Imatinib	0.12	962	10735	10692	-0.9208187539523752	1.0023117711556866	1.004021698466143	3.4743510384730363	MCF 10A Imatinib
MCF 10A	Imatinib	0.37	962	10628	10692	-0.431798275933005	0.9965469315204876	0.9940142162364385	3.4743510384730363	MCF 10A Imatinib
MCF 10A	Imatinib	1.11	962	10527	10692	0.045322978786657475	0.9910673068490534	0.9845679012345679	3.4743510384730363	MCF 10A Imatinib
MCF 10A	Imatinib	3.33	962	10598	10692	0.5224442335063199	0.9949232062555562	0.991208380097269	3.4743510384730363	MCF 10A Imatinib
MCF 10A	Imatinib	10	962	10038	10692	1	0.9639944054737235	0.9388327721661055	3.4743510384730363	MCF 10A Imatinib
MCF 10A	JNK-9L	0.04	513	9018	10473	-1.3979400086720375	0.9324214827451693	0.8610713262675451	4.351572126666856	MCF 10A JNK-9L
MCF 10A	JNK-9L	0.12	513	7616	10473	-0.9208187539523752	0.8588238169866309	0.7272032846366848	4.351572126666856	MCF 10A JNK-9L
MCF 10A	JNK-9L	0.37	513	3138	10473	-0.431798275933005	0.5161684390458592	0.29962761386422226	4.351572126666856	MCF 10A JNK-9L
MCF 10A	JNK-9L	1.11	513	783	10473	0.045322978786657475	0.10205140008053326	0.07476367802921799	4.351572126666856	MCF 10A JNK-9L
MCF 10A	JNK-9L	3.33	513	592	10473	0.5224442335063199	0.03346240456545213	0.05652630573856584	4.351572126666856	MCF 10A JNK-9L
MCF 10A	JNK-9L	10	513	515	10473	1	8.94572245479841e-4	0.049174066647569944	4.351572126666856	MCF 10A JNK-9L
MCF 10A	JNK-9L	0.04	1694	11450	11217	-1.3979400086720375	1.015134260697029	1.0207720424355888	2.727181097247126	MCF 10A JNK-9L
MCF 10A	JNK-9L	0.12	1694	10724	11217	-0.9208187539523752	0.967308431148743	0.9560488544174022	2.727181097247126	MCF 10A JNK-9L
MCF 10A	JNK-9L	0.37	1694	9206	11217	-0.431798275933005	0.8602307988996949	0.8207185521975573	2.727181097247126	MCF 10A JNK-9L
MCF 10A	JNK-9L	1.11	1694	2873	11217	0.045322978786657475	0.2137362054955183	0.2561290897744495	2.727181097247126	MCF 10A JNK-9L
MCF 10A	JNK-9L	3.33	1694	575	11217	0.5224442335063199	-0.3271201652845622	0.051261478113577605	2.727181097247126	MCF 10A JNK-9L
MCF 10A	JNK-9L	10	1694	1045	11217	1	-0.16233222912533285	0.09316216457163234	2.727181097247126	MCF 10A JNK-9L
MCF 10A	JNK-9L	0.04	962	10851	10692	-1.3979400086720375	1.008515458605058	1.014870931537598	3.4743510384730363	MCF 10A JNK-9L
MCF 10A	JNK-9L	0.12	962	9821	10692	-0.9208187539523752	0.9516789360592572	0.9185372240927796	3.4743510384730363	MCF 10A JNK-9L
MCF 10A	JNK-9L	0.37	962	5911	10692	-0.431798275933005	0.6863386576527859	0.5528432472876917	3.4743510384730363	MCF 10A JNK-9L
MCF 10A	JNK-9L	1.11	962	926	10692	0.045322978786657475	-0.010917617285827519	0.08660680882903105	3.4743510384730363	MCF 10A JNK-9L
MCF 10A	JNK-9L	3.33	962	460	10692	0.5224442335063199	-0.1913206059560404	0.04302282080059858	3.4743510384730363	MCF 10A JNK-9L
MCF 10A	JNK-9L	10	962	722	10692	1	-0.07928273645658501	0.06752712308267864	3.4743510384730363	MCF 10A JNK-9L
MCF 10A	JW-7-24-1	0.04	513	9324	10473	-1.3979400086720375	0.9472968231629668	0.890289315382412	4.351572126666856	MCF 10A JW-7-24-1
MCF 10A	JW-7-24-1	0.12	513	9173	10473	-0.9208187539523752	0.940004149670925	0.8758712880740953	4.351572126666856	MCF 10A JW-7-24-1
MCF 10A	JW-7-24-1	0.37	513	8077	10473	-0.431798275933005	0.8840980448703026	0.7712212355581017	4.351572126666856	MCF 10A JW-7-24-1
MCF 10A	JW-7-24-1	1.11	513	6953	10473	0.045322978786657475	0.82032308884053	0.6638976415544734	4.351572126666856	MCF 10A JW-7-24-1
MCF 10A	JW-7-24-1	3.33	513	5711	10473	0.5224442335063199	0.7398410860535829	0.5453069798529552	4.351572126666856	MCF 10A JW-7-24-1
MCF 10A	JW-7-24-1	10	513	604	10473	1	0.03823929088469247	0.057672109233266496	4.351572126666856	MCF 10A JW-7-24-1
MCF 10A	JW-7-24-1	0.04	1694	11170	11217	-1.3979400086720375	0.9969230933190336	0.9958099313541945	2.727181097247126	MCF 10A JW-7-24-1
MCF 10A	JW-7-24-1	0.12	1694	11636	11217	-0.9208187539523752	1.0270762681425145	1.0373540162253723	2.727181097247126	MCF 10A JW-7-24-1
MCF 10A	JW-7-24-1	0.37	1694	11550	11217	-0.431798275933005	1.0215698373897055	1.0296870821075155	2.727181097247126	MCF 10A JW-7-24-1
MCF 10A	JW-7-24-1	1.11	1694	11652	11217	0.045322978786657475	1.0280978740139903	1.0387804225728805	2.727181097247126	MCF 10A JW-7-24-1
MCF 10A	JW-7-24-1	3.33	1694	11504	11217	0.5224442335063199	1.0186138731419905	1.0255861638584292	2.727181097247126	MCF 10A JW-7-24-1
MCF 10A	JW-7-24-1	10	1694	3936	11217	1	0.3622488859796076	0.3508959614870286	2.727181097247126	MCF 10A JW-7-24-1
MCF 10A	JW-7-24-1	0.04	962	10930	10692	-1.3979400086720375	1.0127133975423774	1.0222596333707445	3.4743510384730363	MCF 10A JW-7-24-1
MCF 10A	JW-7-24-1	0.12	962	10510	10692	-0.9208187539523752	0.9901413165412221	0.9829779274223719	3.4743510384730363	MCF 10A JW-7-24-1
MCF 10A	JW-7-24-1	0.37	962	9787	10692	-0.431798275933005	0.9497318103204293	0.9153572764683876	3.4743510384730363	MCF 10A JW-7-24-1
MCF 10A	JW-7-24-1	1.11	962	8711	10692	0.045322978786657475	0.8854555996777203	0.8147212869435092	3.4743510384730363	MCF 10A JW-7-24-1
MCF 10A	JW-7-24-1	3.33	962	6900	10692	0.5224442335063199	0.7631250727943686	0.6453423120089786	3.4743510384730363	MCF 10A JW-7-24-1
